site_id,timestamp,dry_bulb_temp,relative_humidity,solar_irradiance,rainfall,cloud_cover,wind_speed,cooling_degree,apparent_temp,is_holiday,day_of_week,hour_of_day,month
SITE_0001,2023-01-10 14:00:00,25.35,90.89,616.88,0.0,23.0,2.26,0.0,29.44,0,2,14,1
SITE_0001,2023-01-10 15:00:00,25.55,89.71,428.03,0.0,34.2,1.79,0.0,29.96,0,2,15,1
SITE_0001,2023-01-10 16:00:00,26.32,90.72,219.36,0.0,49.0,1.98,0.0,31.16,0,2,16,1
SITE_0001,2023-01-10 17:00:00,25.26,88.96,202.13,2.04,24.5,2.28,0.0,29.08,0,2,17,1
SITE_0001,2023-01-10 18:00:00,25.24,91.32,11.16,0.0,60.9,2.24,0.0,29.33,0,2,18,1
SITE_0001,2023-01-10 19:00:00,24.29,86.74,0.0,0.0,35.4,2.03,0.0,27.53,0,2,19,1
SITE_0001,2023-01-10 20:00:00,24.52,87.94,9.73,0.1,38.9,2.3,0.0,27.82,0,2,20,1
SITE_0001,2023-01-10 21:00:00,24.96,84.92,0.0,2.52,48.1,1.37,0.0,28.83,0,2,21,1
SITE_0001,2023-01-10 22:00:00,24.87,88.41,0.0,1.3,42.2,1.64,0.0,28.87,0,2,22,1
SITE_0001,2023-01-10 23:00:00,25.05,85.25,18.25,8.69,17.0,2.86,0.0,27.96,0,2,23,1
SITE_0001,2023-01-11 00:00:00,24.23,84.3,0.0,3.29,22.4,2.92,0.0,26.58,0,3,0,1
SITE_0001,2023-01-11 01:00:00,24.28,84.71,0.0,0.75,34.1,3.43,0.0,26.34,0,3,1,1
SITE_0001,2023-01-11 02:00:00,23.37,85.33,11.59,0.0,39.8,2.36,0.0,25.78,0,3,2,1
SITE_0001,2023-01-11 03:00:00,23.24,87.84,0.0,0.0,37.6,1.4,0.0,26.5,0,3,3,1
SITE_0001,2023-01-11 04:00:00,23.74,83.34,34.23,0.0,37.4,1.12,0.0,27.01,0,3,4,1
SITE_0001,2023-01-11 05:00:00,23.61,85.68,0.0,0.0,36.9,3.74,0.0,25.21,0,3,5,1
SITE_0001,2023-01-11 06:00:00,24.19,88.13,0.0,0.0,50.2,6.54,0.0,24.36,0,3,6,1
SITE_0001,2023-01-11 07:00:00,24.87,86.35,155.31,0.0,44.5,4.86,0.0,26.4,0,3,7,1
SITE_0001,2023-01-11 08:00:00,25.67,81.03,225.4,0.0,46.9,6.09,0.0,26.19,0,3,8,1
SITE_0001,2023-01-11 09:00:00,26.37,78.83,337.08,4.5,42.8,1.37,0.0,30.32,0,3,9,1
SITE_0001,2023-01-11 10:00:00,26.14,77.85,523.97,0.76,33.5,1.56,0.0,29.73,0,3,10,1
SITE_0001,2023-01-11 11:00:00,26.9,81.65,592.27,0.0,28.6,4.71,0.4,29.12,0,3,11,1
SITE_0001,2023-01-11 12:00:00,26.67,81.1,372.02,0.0,59.9,2.8,0.17,30.04,0,3,12,1
SITE_0001,2023-01-11 13:00:00,28.18,79.7,401.9,0.0,53.9,2.55,1.68,32.41,0,3,13,1
SITE_0001,2023-01-11 14:00:00,28.87,82.29,425.97,0.0,48.1,1.85,2.37,34.34,0,3,14,1
SITE_0001,2023-01-11 15:00:00,27.75,79.87,610.7,0.0,10.5,1.28,1.25,32.64,0,3,15,1
SITE_0001,2023-01-11 16:00:00,27.19,80.51,265.61,0.0,44.6,3.42,0.69,30.34,0,3,16,1
SITE_0001,2023-01-11 17:00:00,26.42,81.56,125.01,0.0,44.2,4.97,0.0,28.19,0,3,17,1
SITE_0001,2023-01-11 18:00:00,26.58,85.3,23.47,0.0,49.9,2.44,0.08,30.63,0,3,18,1
SITE_0001,2023-01-11 19:00:00,25.42,86.43,0.0,0.0,30.2,2.98,0.0,28.57,0,3,19,1
SITE_0001,2023-01-11 20:00:00,26.3,86.18,34.04,0.0,44.6,2.51,0.0,30.24,0,3,20,1
SITE_0001,2023-01-11 21:00:00,28.07,87.62,15.07,0.0,13.6,2.69,1.57,33.13,0,3,21,1
SITE_0001,2023-01-11 22:00:00,28.54,88.06,0.0,0.0,37.9,2.0,2.04,34.44,0,3,22,1
SITE_0001,2023-01-11 23:00:00,27.53,85.43,33.4,0.0,48.8,2.71,1.03,31.97,0,3,23,1
SITE_0001,2023-01-12 00:00:00,26.43,86.45,0.0,0.0,57.9,2.08,0.0,30.78,0,4,0,1
SITE_0001,2023-01-12 01:00:00,26.15,84.55,0.0,0.0,49.7,2.74,0.0,29.67,0,4,1,1
SITE_0001,2023-01-12 02:00:00,25.36,83.34,0.0,0.0,50.8,5.28,0.0,26.54,0,4,2,1
SITE_0001,2023-01-12 03:00:00,25.32,83.38,0.0,0.0,54.0,0.92,0.0,29.53,0,4,3,1
SITE_0001,2023-01-12 04:00:00,24.73,86.3,51.16,0.0,31.7,1.68,0.0,28.41,0,4,4,1
SITE_0001,2023-01-12 05:00:00,25.69,88.2,41.23,0.0,70.1,4.07,0.0,28.42,0,4,5,1
SITE_0001,2023-01-12 06:00:00,27.09,86.4,0.0,0.0,51.7,1.48,0.59,32.24,0,4,6,1
SITE_0001,2023-01-12 07:00:00,27.72,82.26,169.53,1.9,33.2,3.59,1.22,31.27,0,4,7,1
SITE_0001,2023-01-12 08:00:00,29.08,78.81,312.98,0.0,26.7,2.08,2.58,34.06,0,4,8,1
SITE_0001,2023-01-12 09:00:00,29.48,74.09,375.55,0.0,42.8,5.65,2.98,31.56,0,4,9,1
SITE_0001,2023-01-12 10:00:00,28.45,74.46,460.2,0.0,43.9,1.91,1.95,32.62,0,4,10,1
SITE_0001,2023-01-12 11:00:00,29.07,70.21,692.01,0.45,21.2,1.1,2.57,33.59,0,4,11,1
SITE_0001,2023-01-12 12:00:00,28.81,67.62,493.85,0.0,44.8,1.76,2.31,32.39,0,4,12,1
SITE_0001,2023-01-12 13:00:00,27.35,72.66,567.75,1.71,32.0,0.53,0.85,31.68,0,4,13,1
SITE_0001,2023-01-12 14:00:00,28.34,77.98,383.56,0.0,51.7,1.29,1.84,33.33,0,4,14,1
SITE_0001,2023-01-12 15:00:00,28.17,77.92,350.54,0.67,45.3,1.37,1.67,33.0,0,4,15,1
SITE_0001,2023-01-12 16:00:00,27.54,80.92,192.29,0.0,53.7,4.69,1.04,30.05,0,4,16,1
SITE_0001,2023-01-12 17:00:00,26.93,82.31,117.37,0.0,28.8,3.46,0.43,30.12,0,4,17,1
SITE_0001,2023-01-12 18:00:00,27.18,82.84,10.32,1.03,41.0,1.02,0.68,32.28,0,4,18,1
SITE_0001,2023-01-12 19:00:00,26.06,85.02,48.3,0.0,20.0,2.32,0.0,29.87,0,4,19,1
SITE_0001,2023-01-12 20:00:00,26.21,82.59,0.0,0.0,35.3,1.7,0.0,30.27,0,4,20,1
SITE_0001,2023-01-12 21:00:00,26.62,81.77,53.26,2.01,55.3,1.92,0.12,30.65,0,4,21,1
SITE_0001,2023-01-12 22:00:00,25.84,81.74,0.0,0.0,23.9,2.77,0.0,28.86,0,4,22,1
SITE_0001,2023-01-12 23:00:00,26.48,75.15,12.38,0.0,24.9,6.23,0.0,26.67,0,4,23,1
SITE_0001,2023-01-13 00:00:00,26.4,74.91,27.5,0.75,37.3,1.61,0.0,29.75,0,5,0,1
SITE_0001,2023-01-13 01:00:00,26.94,75.61,1.9,0.0,18.3,1.86,0.44,30.47,0,5,1,1
SITE_0001,2023-01-13 02:00:00,27.0,78.62,0.0,1.89,39.5,1.54,0.5,31.14,0,5,2,1
SITE_0001,2023-01-13 03:00:00,27.59,79.92,0.0,1.94,28.7,3.95,1.09,30.53,0,5,3,1
SITE_0001,2023-01-13 04:00:00,26.7,80.91,23.76,0.0,60.5,2.91,0.2,29.99,0,5,4,1
SITE_0001,2023-01-13 05:00:00,27.75,78.79,2.35,0.0,21.7,3.64,1.25,30.86,0,5,5,1
SITE_0001,2023-01-13 06:00:00,28.56,79.78,0.0,0.0,33.6,2.83,2.06,32.83,0,5,6,1
SITE_0001,2023-01-13 07:00:00,28.58,76.06,144.5,0.0,44.5,2.01,2.08,32.95,0,5,7,1
SITE_0001,2023-01-13 08:00:00,27.95,73.06,259.88,0.0,43.1,2.51,1.45,31.25,0,5,8,1
SITE_0001,2023-01-13 09:00:00,28.56,73.72,355.48,0.0,44.0,3.95,2.06,31.26,0,5,9,1
SITE_0001,2023-01-13 10:00:00,29.44,71.66,497.93,0.0,36.2,1.95,2.94,33.76,0,5,10,1
SITE_0001,2023-01-13 11:00:00,30.31,74.51,638.72,0.0,27.9,2.55,3.81,35.11,0,5,11,1
SITE_0001,2023-01-13 12:00:00,29.97,81.7,486.23,0.0,45.3,0.84,3.47,36.76,0,5,12,1
SITE_0001,2023-01-13 13:00:00,29.32,86.02,488.97,3.9,38.6,1.73,2.82,35.65,0,5,13,1
SITE_0001,2023-01-13 14:00:00,29.35,87.34,488.38,0.0,36.4,1.83,2.85,35.81,0,5,14,1
SITE_0001,2023-01-13 15:00:00,28.09,91.79,436.73,0.0,35.2,4.76,1.59,32.23,0,5,15,1
SITE_0001,2023-01-13 16:00:00,28.33,89.34,242.07,0.0,46.1,1.42,1.83,34.66,0,5,16,1
SITE_0001,2023-01-13 17:00:00,28.01,85.41,89.01,0.0,57.8,2.46,1.51,32.91,0,5,17,1
SITE_0001,2023-01-13 18:00:00,27.77,85.32,0.0,0.0,48.8,3.44,1.27,31.83,0,5,18,1
SITE_0001,2023-01-13 19:00:00,26.39,85.63,0.0,2.72,69.1,1.59,0.0,30.97,0,5,19,1
SITE_0001,2023-01-13 20:00:00,26.37,87.66,0.0,2.23,50.0,3.38,0.0,29.91,0,5,20,1
SITE_0001,2023-01-13 21:00:00,26.77,86.68,22.14,0.0,25.4,2.1,0.27,31.33,0,5,21,1
SITE_0001,2023-01-13 22:00:00,25.02,87.85,0.0,2.08,32.0,2.63,0.0,28.35,0,5,22,1
SITE_0001,2023-01-13 23:00:00,24.86,89.26,6.34,0.0,42.9,3.47,0.0,27.66,0,5,23,1
SITE_0001,2023-01-14 00:00:00,24.66,90.08,6.79,0.0,34.2,1.61,0.0,28.73,0,6,0,1
SITE_0001,2023-01-14 01:00:00,24.02,90.02,0.0,0.0,11.7,1.0,0.0,28.17,0,6,1,1
SITE_0001,2023-01-14 02:00:00,24.73,92.06,8.57,0.0,27.0,3.49,0.0,27.73,0,6,2,1
SITE_0001,2023-01-14 03:00:00,25.7,90.15,0.0,0.0,51.0,2.32,0.0,29.87,0,6,3,1
SITE_0001,2023-01-14 04:00:00,25.79,85.6,6.95,0.0,40.5,3.98,0.0,28.35,0,6,4,1
SITE_0001,2023-01-14 05:00:00,26.64,84.95,53.75,0.86,49.8,0.9,0.14,31.77,0,6,5,1
SITE_0001,2023-01-14 06:00:00,27.53,86.2,19.06,4.86,37.9,4.98,1.03,30.47,0,6,6,1
SITE_0001,2023-01-14 07:00:00,27.38,84.97,174.14,1.96,25.5,1.96,0.88,32.2,0,6,7,1
SITE_0001,2023-01-14 08:00:00,28.15,89.09,260.69,0.0,41.6,2.03,1.65,33.9,0,6,8,1
SITE_0001,2023-01-14 09:00:00,28.05,79.58,361.48,0.0,36.7,2.79,1.55,32.02,0,6,9,1
SITE_0001,2023-01-14 10:00:00,27.14,77.11,541.5,0.0,30.0,2.23,0.64,30.7,0,6,10,1
SITE_0001,2023-01-14 11:00:00,27.88,76.36,513.63,1.47,47.2,2.69,1.38,31.43,0,6,11,1
SITE_0001,2023-01-14 12:00:00,27.87,75.46,567.28,0.0,35.2,3.81,1.37,30.51,0,6,12,1
SITE_0001,2023-01-14 13:00:00,27.69,82.94,515.26,0.0,39.1,1.04,1.19,33.09,0,6,13,1
SITE_0001,2023-01-14 14:00:00,26.13,78.54,446.65,0.0,44.0,1.01,0.0,30.18,0,6,14,1
SITE_0001,2023-01-14 15:00:00,26.66,78.63,400.08,0.0,42.2,3.48,0.16,29.26,0,6,15,1
SITE_0001,2023-01-14 16:00:00,26.24,77.7,400.97,0.59,7.7,2.0,0.0,29.56,0,6,16,1
SITE_0001,2023-01-14 17:00:00,26.39,79.36,120.04,0.0,58.4,4.01,0.0,28.56,0,6,17,1
SITE_0001,2023-01-14 18:00:00,24.99,82.0,7.63,0.0,51.4,3.06,0.0,27.39,0,6,18,1
SITE_0001,2023-01-14 19:00:00,25.04,80.43,0.0,1.08,14.5,8.49,0.0,23.5,0,6,19,1
SITE_0001,2023-01-14 20:00:00,25.22,78.35,0.0,0.0,59.0,3.61,0.0,26.97,0,6,20,1
SITE_0001,2023-01-14 21:00:00,25.65,77.87,0.0,3.92,66.6,3.52,0.0,27.62,0,6,21,1
SITE_0001,2023-01-14 22:00:00,25.13,80.03,0.0,0.0,47.3,1.57,0.0,28.44,0,6,22,1
SITE_0001,2023-01-14 23:00:00,23.97,84.41,15.59,0.0,63.8,1.36,0.0,27.29,0,6,23,1
SITE_0001,2023-01-15 00:00:00,25.32,83.56,0.0,0.0,21.8,1.79,0.0,28.94,0,7,0,1
SITE_0001,2023-01-15 01:00:00,25.25,84.18,24.27,0.0,18.8,2.06,0.0,28.71,0,7,1,1
SITE_0001,2023-01-15 02:00:00,24.72,87.69,0.0,0.0,22.2,4.2,0.0,26.77,0,7,2,1
SITE_0001,2023-01-15 03:00:00,26.38,84.71,0.0,0.0,39.3,2.23,0.0,30.4,0,7,3,1
SITE_0001,2023-01-15 04:00:00,26.36,83.25,0.0,1.24,46.1,1.86,0.0,30.46,0,7,4,1
SITE_0001,2023-01-15 05:00:00,26.87,81.88,18.08,0.0,43.6,1.03,0.37,31.68,0,7,5,1
SITE_0001,2023-01-15 06:00:00,26.32,81.27,3.67,0.0,9.4,1.23,0.0,30.62,0,7,6,1
SITE_0001,2023-01-15 07:00:00,28.17,79.52,172.0,0.68,36.7,1.31,1.67,33.24,0,7,7,1
SITE_0001,2023-01-15 08:00:00,28.31,76.55,418.61,2.17,10.3,1.3,1.81,33.09,0,7,8,1
SITE_0001,2023-01-15 09:00:00,28.35,83.43,371.83,0.0,44.4,5.93,1.85,30.79,0,7,9,1
SITE_0001,2023-01-15 10:00:00,29.05,81.45,615.92,2.17,20.9,1.68,2.55,34.64,0,7,10,1
SITE_0001,2023-01-15 11:00:00,28.91,86.78,574.15,0.0,34.6,1.6,2.41,35.16,0,7,11,1
SITE_0001,2023-01-15 12:00:00,29.2,85.48,698.13,2.2,22.4,2.71,2.7,34.7,0,7,12,1
SITE_0001,2023-01-15 13:00:00,29.52,82.33,594.88,0.0,30.2,4.42,3.02,33.6,0,7,13,1
SITE_0001,2023-01-15 14:00:00,27.43,92.23,348.97,0.0,55.8,2.17,0.93,33.0,0,7,14,1
SITE_0001,2023-01-15 15:00:00,27.33,92.33,331.22,0.0,49.7,2.33,0.83,32.74,0,7,15,1
SITE_0001,2023-01-15 16:00:00,26.85,90.6,305.73,0.0,37.1,2.99,0.35,31.29,0,7,16,1
SITE_0001,2023-01-15 17:00:00,24.49,91.9,132.63,0.0,42.9,1.83,0.0,28.5,0,7,17,1
SITE_0001,2023-01-15 18:00:00,25.4,94.0,8.14,0.0,28.4,1.37,0.0,30.47,0,7,18,1
SITE_0001,2023-01-15 19:00:00,24.37,90.14,19.06,0.0,52.9,2.88,0.0,27.4,0,7,19,1
SITE_0001,2023-01-15 20:00:00,25.06,90.56,8.64,0.0,30.4,3.32,0.0,28.21,0,7,20,1
SITE_0001,2023-01-15 21:00:00,25.74,92.9,7.03,0.0,50.6,3.8,0.0,29.2,0,7,21,1
SITE_0001,2023-01-15 22:00:00,25.66,87.52,0.0,0.0,37.6,1.59,0.0,30.03,0,7,22,1
SITE_0001,2023-01-15 23:00:00,25.6,84.37,0.0,1.75,35.4,2.48,0.0,28.98,0,7,23,1
SITE_0001,2023-01-16 00:00:00,25.07,83.75,0.0,0.0,41.2,1.56,0.0,28.74,0,1,0,1
SITE_0001,2023-01-16 01:00:00,24.31,82.51,0.0,0.0,53.1,2.06,0.0,27.12,0,1,1,1
SITE_0001,2023-01-16 02:00:00,24.92,82.23,0.0,0.0,49.5,2.08,0.0,27.99,0,1,2,1
SITE_0001,2023-01-16 03:00:00,25.28,81.91,24.06,0.0,15.2,1.45,0.0,28.95,0,1,3,1
SITE_0001,2023-01-16 04:00:00,26.0,81.39,43.75,0.0,55.1,1.17,0.0,30.18,0,1,4,1
SITE_0001,2023-01-16 05:00:00,26.18,80.31,15.64,2.82,23.4,3.39,0.0,28.78,0,1,5,1
SITE_0001,2023-01-16 06:00:00,27.52,86.74,0.0,0.16,45.9,2.2,1.02,32.47,0,1,6,1
SITE_0001,2023-01-16 07:00:00,28.32,80.2,161.97,0.55,30.6,3.59,1.82,31.97,0,1,7,1
SITE_0001,2023-01-16 08:00:00,29.13,75.89,308.48,0.0,30.1,1.14,2.63,34.41,0,1,8,1
SITE_0001,2023-01-16 09:00:00,28.61,74.49,303.72,0.0,53.1,2.45,2.11,32.49,0,1,9,1
SITE_0001,2023-01-16 10:00:00,29.07,75.41,419.6,0.0,45.9,2.54,2.57,33.27,0,1,10,1
SITE_0001,2023-01-16 11:00:00,28.34,69.44,567.44,0.0,38.0,3.54,1.84,30.67,0,1,11,1
SITE_0001,2023-01-16 12:00:00,28.78,76.03,532.25,0.0,41.3,1.63,2.28,33.53,0,1,12,1
SITE_0001,2023-01-16 13:00:00,28.22,79.53,361.46,0.0,58.1,1.78,1.72,32.99,0,1,13,1
SITE_0001,2023-01-16 14:00:00,27.83,82.44,590.86,0.42,18.3,1.69,1.33,32.8,0,1,14,1
SITE_0001,2023-01-16 15:00:00,28.33,82.16,429.04,7.85,34.1,1.85,1.83,33.45,0,1,15,1
SITE_0001,2023-01-16 16:00:00,28.3,79.91,391.21,0.0,16.7,2.69,1.8,32.53,0,1,16,1
SITE_0001,2023-01-16 17:00:00,27.13,78.98,76.61,0.0,56.9,5.06,0.63,28.92,0,1,17,1
SITE_0001,2023-01-16 18:00:00,26.2,83.0,12.06,0.0,35.1,1.7,0.0,30.3,0,1,18,1
SITE_0001,2023-01-16 19:00:00,25.9,83.56,14.82,0.0,25.0,1.72,0.0,29.88,0,1,19,1
SITE_0001,2023-01-16 20:00:00,25.67,80.9,0.0,0.0,1.6,7.44,0.0,25.24,0,1,20,1
SITE_0001,2023-01-16 21:00:00,26.27,81.74,0.45,0.0,36.1,2.93,0.0,29.4,0,1,21,1
SITE_0001,2023-01-16 22:00:00,25.3,84.8,14.36,1.78,50.7,2.77,0.0,28.36,0,1,22,1
SITE_0001,2023-01-16 23:00:00,25.23,85.2,0.0,0.0,54.7,0.76,0.0,29.7,0,1,23,1
SITE_0001,2023-01-17 00:00:00,25.52,87.9,13.4,0.05,19.7,3.12,0.0,28.78,0,2,0,1
SITE_0001,2023-01-17 01:00:00,24.72,87.73,0.0,0.0,15.4,5.11,0.0,26.14,0,2,1,1
SITE_0001,2023-01-17 02:00:00,24.79,87.83,0.0,0.0,21.1,1.84,0.0,28.54,0,2,2,1
SITE_0001,2023-01-17 03:00:00,24.9,90.05,0.0,0.0,48.4,2.52,0.0,28.47,0,2,3,1
SITE_0001,2023-01-17 04:00:00,25.79,91.14,0.0,0.0,63.7,1.48,0.0,30.71,0,2,4,1
SITE_0001,2023-01-17 05:00:00,25.58,86.65,19.75,0.0,47.0,2.14,0.0,29.43,0,2,5,1
SITE_0001,2023-01-17 06:00:00,26.05,83.86,41.79,0.0,27.5,1.0,0.0,30.65,0,2,6,1
SITE_0001,2023-01-17 07:00:00,26.98,86.86,135.73,1.47,40.1,1.86,0.48,31.85,0,2,7,1
SITE_0001,2023-01-17 08:00:00,28.39,82.0,271.39,2.58,38.8,1.2,1.89,33.98,0,2,8,1
SITE_0001,2023-01-17 09:00:00,28.82,75.89,378.41,0.0,46.9,1.13,2.32,33.92,0,2,9,1
SITE_0001,2023-01-17 10:00:00,28.78,74.93,418.15,2.67,46.4,1.61,2.28,33.4,0,2,10,1
SITE_0001,2023-01-17 11:00:00,27.83,78.87,363.41,0.0,60.9,2.5,1.33,31.79,0,2,11,1
SITE_0001,2023-01-17 12:00:00,26.83,79.66,341.77,0.0,63.4,2.01,0.33,30.67,0,2,12,1
SITE_0001,2023-01-17 13:00:00,27.24,76.71,590.33,0.0,29.6,2.81,0.74,30.4,0,2,13,1
SITE_0001,2023-01-17 14:00:00,27.52,77.97,569.36,0.0,26.9,1.74,1.02,31.73,0,2,14,1
SITE_0001,2023-01-17 15:00:00,26.64,80.65,423.06,0.0,28.6,1.14,0.14,31.1,0,2,15,1
SITE_0001,2023-01-17 16:00:00,25.29,82.69,261.66,0.0,42.3,2.99,0.0,27.97,0,2,16,1
SITE_0001,2023-01-17 17:00:00,26.07,81.98,93.96,0.0,46.1,4.43,0.0,28.07,0,2,17,1
SITE_0001,2023-01-17 18:00:00,25.07,81.3,0.0,0.0,31.0,2.26,0.0,28.0,0,2,18,1
SITE_0001,2023-01-17 19:00:00,25.21,81.54,39.67,10.43,16.9,2.93,0.0,27.76,0,2,19,1
SITE_0001,2023-01-17 20:00:00,24.63,78.31,18.43,5.52,37.2,2.09,0.0,27.15,0,2,20,1
SITE_0001,2023-01-17 21:00:00,25.13,75.81,0.0,2.57,31.7,1.85,0.0,27.8,0,2,21,1
SITE_0001,2023-01-17 22:00:00,23.35,77.43,8.09,0.53,46.6,4.13,0.0,23.77,0,2,22,1
SITE_0001,2023-01-17 23:00:00,23.09,80.14,21.05,0.0,41.6,1.67,0.0,25.37,0,2,23,1
SITE_0001,2023-01-18 00:00:00,22.37,83.06,0.0,0.0,1.6,1.33,0.0,24.83,0,3,0,1
SITE_0001,2023-01-18 01:00:00,22.02,82.02,16.41,0.0,58.3,1.96,0.0,23.79,0,3,1,1
SITE_0001,2023-01-18 02:00:00,23.3,79.49,17.27,0.0,22.0,2.97,0.0,24.7,0,3,2,1
SITE_0001,2023-01-18 03:00:00,23.55,76.29,0.0,2.15,61.9,1.65,0.0,25.69,0,3,3,1
SITE_0001,2023-01-18 04:00:00,23.72,78.56,28.03,0.0,46.3,3.08,0.0,25.15,0,3,4,1
SITE_0001,2023-01-18 05:00:00,23.67,80.69,0.0,0.0,25.0,2.52,0.0,25.67,0,3,5,1
SITE_0001,2023-01-18 06:00:00,26.07,88.09,0.0,0.0,49.1,2.91,0.0,29.81,0,3,6,1
SITE_0001,2023-01-18 07:00:00,27.49,83.13,81.7,0.0,66.9,2.85,0.99,31.53,0,3,7,1
SITE_0001,2023-01-18 08:00:00,28.32,82.04,200.95,0.0,52.6,1.68,1.82,33.54,0,3,8,1
SITE_0001,2023-01-18 09:00:00,27.73,82.03,316.53,0.0,51.7,5.14,1.23,30.17,0,3,9,1
SITE_0001,2023-01-18 10:00:00,27.73,83.71,587.74,0.0,23.6,3.15,1.23,31.77,0,3,10,1
SITE_0001,2023-01-18 11:00:00,28.22,82.35,500.81,3.63,38.9,1.86,1.72,33.29,0,3,11,1
SITE_0001,2023-01-18 12:00:00,28.4,87.85,529.84,0.0,40.6,2.55,1.9,33.79,0,3,12,1
SITE_0001,2023-01-18 13:00:00,28.29,91.07,645.53,0.0,25.1,1.27,1.79,34.92,0,3,13,1
SITE_0001,2023-01-18 14:00:00,27.19,90.76,360.36,4.24,52.1,3.27,0.69,31.66,0,3,14,1
SITE_0001,2023-01-18 15:00:00,28.28,88.51,332.31,0.56,42.2,2.73,1.78,33.55,0,3,15,1
SITE_0001,2023-01-18 16:00:00,26.84,91.73,314.8,0.84,27.0,2.06,0.34,32.06,0,3,16,1
SITE_0001,2023-01-18 17:00:00,27.19,87.46,93.55,2.02,58.5,1.69,0.69,32.38,0,3,17,1
SITE_0001,2023-01-18 18:00:00,27.23,84.14,30.41,0.0,47.8,1.74,0.73,32.01,0,3,18,1
SITE_0001,2023-01-18 19:00:00,26.67,82.75,0.0,0.0,32.4,1.15,0.17,31.38,0,3,19,1
SITE_0001,2023-01-18 20:00:00,26.54,87.78,0.0,0.0,30.8,5.21,0.04,28.91,0,3,20,1
SITE_0001,2023-01-18 21:00:00,25.67,82.19,0.0,0.0,27.6,0.93,0.0,29.93,0,3,21,1
SITE_0001,2023-01-18 22:00:00,25.54,84.65,1.75,0.0,20.7,2.71,0.0,28.75,0,3,22,1
SITE_0001,2023-01-18 23:00:00,25.54,85.06,0.0,0.0,43.0,4.71,0.0,27.4,0,3,23,1
SITE_0001,2023-01-19 00:00:00,26.47,88.4,0.0,0.0,55.2,3.54,0.0,30.04,0,4,0,1
SITE_0001,2023-01-19 01:00:00,26.64,83.82,5.54,0.0,36.8,5.11,0.14,28.69,0,4,1,1
SITE_0001,2023-01-19 02:00:00,26.89,81.49,0.88,0.0,65.4,1.96,0.39,31.01,0,4,2,1
SITE_0001,2023-01-19 03:00:00,26.66,76.39,9.95,0.0,38.4,1.84,0.16,30.15,0,4,3,1
SITE_0001,2023-01-19 04:00:00,27.21,74.47,6.33,0.0,37.9,2.45,0.71,30.34,0,4,4,1
SITE_0001,2023-01-19 05:00:00,26.53,73.03,0.0,0.0,65.2,2.24,0.03,29.29,0,4,5,1
SITE_0001,2023-01-19 06:00:00,27.01,77.49,16.15,2.4,59.4,1.37,0.51,31.14,0,4,6,1
SITE_0001,2023-01-19 07:00:00,28.06,73.47,145.66,0.0,29.6,1.47,1.56,32.2,0,4,7,1
SITE_0001,2023-01-19 08:00:00,28.28,71.1,253.84,0.0,50.2,1.67,1.78,32.1,0,4,8,1
SITE_0001,2023-01-19 09:00:00,28.64,73.68,338.17,0.0,47.1,3.23,2.14,31.89,0,4,9,1
SITE_0001,2023-01-19 10:00:00,28.84,71.47,384.07,1.81,53.0,1.52,2.34,33.11,0,4,10,1
SITE_0001,2023-01-19 11:00:00,28.66,75.99,751.59,0.0,14.2,3.34,2.16,32.14,0,4,11,1
SITE_0001,2023-01-19 12:00:00,28.18,80.75,496.43,3.47,49.6,1.53,1.68,33.25,0,4,12,1
SITE_0001,2023-01-19 13:00:00,27.22,87.34,610.58,1.19,28.5,3.42,0.72,31.2,0,4,13,1
SITE_0001,2023-01-19 14:00:00,26.97,84.66,482.74,0.0,40.1,2.21,0.47,31.33,0,4,14,1
SITE_0001,2023-01-19 15:00:00,26.91,83.72,194.74,1.07,66.2,1.57,0.41,31.58,0,4,15,1
SITE_0001,2023-01-19 16:00:00,27.2,85.37,250.66,0.0,48.6,1.89,0.7,32.01,0,4,16,1
SITE_0001,2023-01-19 17:00:00,26.4,82.59,227.63,0.35,27.6,4.15,0.0,28.85,0,4,17,1
SITE_0001,2023-01-19 18:00:00,25.29,81.9,0.0,0.0,55.1,1.13,0.0,29.18,0,4,18,1
SITE_0001,2023-01-19 19:00:00,25.75,82.61,0.0,1.77,56.0,1.1,0.0,29.98,0,4,19,1
SITE_0001,2023-01-19 20:00:00,26.35,84.58,12.14,0.0,46.3,6.22,0.0,27.54,0,4,20,1
SITE_0001,2023-01-19 21:00:00,25.5,86.09,11.11,0.0,26.1,1.41,0.0,29.76,0,4,21,1
SITE_0001,2023-01-19 22:00:00,25.19,83.97,18.37,0.0,54.6,1.19,0.0,29.21,0,4,22,1
SITE_0001,2023-01-19 23:00:00,25.34,81.85,0.0,0.0,21.1,1.91,0.0,28.71,0,4,23,1
SITE_0001,2023-01-20 00:00:00,27.13,83.62,0.0,0.0,19.3,3.71,0.63,30.42,0,5,0,1
SITE_0001,2023-01-20 01:00:00,28.2,79.94,37.42,0.0,11.8,2.7,1.7,32.37,0,5,1,1
SITE_0001,2023-01-20 02:00:00,27.09,82.66,0.07,0.0,0.5,2.62,0.59,31.0,0,5,2,1
SITE_0001,2023-01-20 03:00:00,27.7,79.13,0.0,0.0,41.3,2.53,1.2,31.6,0,5,3,1
SITE_0001,2023-01-20 04:00:00,27.17,77.98,13.02,0.0,25.1,3.42,0.67,30.01,0,5,4,1
