site_id,timestamp,tou_period,price_per_kwh,demand_charge_flag,dynamic_price_event_flag,carbon_intensity
SITE_0001,2023-01-16 05:00:00,off_peak,0.0596,0,0,0.6212
SITE_0001,2023-01-16 06:00:00,shoulder,0.1106,0,0,0.5681
SITE_0001,2023-01-16 07:00:00,shoulder,0.1096,0,0,0.5495
SITE_0001,2023-01-16 08:00:00,peak,0.1649,1,0,0.5435
SITE_0001,2023-01-16 09:00:00,peak,0.1667,1,0,0.6001
SITE_0001,2023-01-16 10:00:00,peak,0.1636,1,0,0.5772
SITE_0001,2023-01-16 11:00:00,peak,0.1662,1,0,0.5691
SITE_0001,2023-01-16 12:00:00,peak,0.1657,1,0,0.5778
SITE_0001,2023-01-16 13:00:00,shoulder,0.1102,1,0,0.5974
SITE_0001,2023-01-16 14:00:00,shoulder,0.1083,1,0,0.5944
SITE_0001,2023-01-16 15:00:00,shoulder,0.1088,1,0,0.5714
SITE_0001,2023-01-16 16:00:00,shoulder,0.1089,1,0,0.6064
SITE_0001,2023-01-16 17:00:00,peak,0.166,1,0,0.5749
SITE_0001,2023-01-16 18:00:00,peak,0.1654,1,0,0.5898
SITE_0001,2023-01-16 19:00:00,peak,0.1647,1,0,0.6526
SITE_0001,2023-01-16 20:00:00,peak,0.1645,1,0,0.5876
SITE_0001,2023-01-16 21:00:00,peak,0.1664,1,0,0.5766
SITE_0001,2023-01-16 22:00:00,shoulder,0.111,0,0,0.5837
SITE_0001,2023-01-16 23:00:00,off_peak,0.0591,0,0,0.5643
SITE_0001,2023-01-17 00:00:00,off_peak,0.0597,0,0,0.5749
SITE_0001,2023-01-17 01:00:00,off_peak,0.0598,0,0,0.5191
SITE_0001,2023-01-17 02:00:00,off_peak,0.061,0,0,0.6145
SITE_0001,2023-01-17 03:00:00,off_peak,0.0597,0,0,0.543
SITE_0001,2023-01-17 04:00:00,off_peak,0.0595,0,0,0.6019
SITE_0001,2023-01-17 05:00:00,off_peak,0.0607,0,0,0.5682
SITE_0001,2023-01-17 06:00:00,shoulder,0.1084,0,0,0.6288
SITE_0001,2023-01-17 07:00:00,shoulder,0.1115,0,0,0.5595
SITE_0001,2023-01-17 08:00:00,peak,0.1672,1,0,0.6058
SITE_0001,2023-01-17 09:00:00,peak,0.1665,1,0,0.603
SITE_0001,2023-01-17 10:00:00,peak,0.1677,1,0,0.5942
SITE_0001,2023-01-17 11:00:00,peak,0.1629,1,0,0.6108
SITE_0001,2023-01-17 12:00:00,peak,0.162,1,0,0.5473
SITE_0001,2023-01-17 13:00:00,shoulder,0.112,1,0,0.5398
SITE_0001,2023-01-17 14:00:00,shoulder,0.1083,1,0,0.576
SITE_0001,2023-01-17 15:00:00,shoulder,0.1117,1,0,0.5952
SITE_0001,2023-01-17 16:00:00,shoulder,0.1099,1,0,0.569
SITE_0001,2023-01-17 17:00:00,peak,0.1627,1,0,0.6348
SITE_0001,2023-01-17 18:00:00,peak,0.1665,1,0,0.5336
SITE_0001,2023-01-17 19:00:00,peak,0.1623,1,0,0.5772
SITE_0001,2023-01-17 20:00:00,peak,0.164,1,0,0.5825
SITE_0001,2023-01-17 21:00:00,peak,0.1673,1,0,0.5329
SITE_0001,2023-01-17 22:00:00,shoulder,0.1087,0,0,0.5867
SITE_0001,2023-01-17 23:00:00,off_peak,0.0595,0,0,0.621
SITE_0001,2023-01-18 00:00:00,off_peak,0.061,0,0,0.6117
SITE_0001,2023-01-18 01:00:00,off_peak,0.0603,0,0,0.548
SITE_0001,2023-01-18 02:00:00,off_peak,0.0605,0,0,0.5507
SITE_0001,2023-01-18 03:00:00,off_peak,0.0598,0,0,0.6267
SITE_0001,2023-01-18 04:00:00,off_peak,0.0611,0,0,0.5889
SITE_0001,2023-01-18 05:00:00,off_peak,0.0601,0,0,0.5634
SITE_0001,2023-01-18 06:00:00,shoulder,0.1114,0,0,0.634
SITE_0001,2023-01-18 07:00:00,shoulder,0.1088,0,0,0.5726
SITE_0001,2023-01-18 08:00:00,peak,0.166,1,0,0.5734
SITE_0001,2023-01-18 09:00:00,peak,0.1678,1,0,0.5643
SITE_0001,2023-01-18 10:00:00,peak,0.1673,1,0,0.5899
SITE_0001,2023-01-18 11:00:00,peak,0.167,1,0,0.6239
SITE_0001,2023-01-18 12:00:00,peak,0.1636,1,0,0.6001
SITE_0001,2023-01-18 13:00:00,shoulder,0.1113,1,0,0.5998
SITE_0001,2023-01-18 14:00:00,shoulder,0.1116,1,0,0.598
SITE_0001,2023-01-18 15:00:00,shoulder,0.112,1,0,0.6007
SITE_0001,2023-01-18 16:00:00,shoulder,0.108,1,0,0.5474
SITE_0001,2023-01-18 17:00:00,peak,0.1627,1,0,0.5656
SITE_0001,2023-01-18 18:00:00,peak,0.1623,1,0,0.6365
SITE_0001,2023-01-18 19:00:00,peak,0.1618,1,0,0.6269
SITE_0001,2023-01-18 20:00:00,peak,0.166,1,0,0.5706
SITE_0001,2023-01-18 21:00:00,peak,0.1663,1,0,0.6234
SITE_0001,2023-01-18 22:00:00,shoulder,0.1082,0,0,0.5734
SITE_0001,2023-01-18 23:00:00,off_peak,0.0603,0,0,0.6205
SITE_0001,2023-01-19 00:00:00,off_peak,0.0611,0,0,0.5704
SITE_0001,2023-01-19 01:00:00,off_peak,0.0591,0,0,0.6056
SITE_0001,2023-01-19 02:00:00,off_peak,0.0597,0,0,0.5893
SITE_0001,2023-01-19 03:00:00,off_peak,0.059,0,0,0.595
SITE_0001,2023-01-19 04:00:00,off_peak,0.0606,0,0,0.6007
SITE_0001,2023-01-19 05:00:00,off_peak,0.0599,0,0,0.5663
SITE_0001,2023-01-19 06:00:00,shoulder,0.1117,0,0,0.6041
SITE_0001,2023-01-19 07:00:00,shoulder,0.1112,0,0,0.6008
SITE_0001,2023-01-19 08:00:00,peak,0.1623,1,0,0.5657
SITE_0001,2023-01-19 09:00:00,peak,0.1619,1,0,0.598
SITE_0001,2023-01-19 10:00:00,peak,0.167,1,0,0.564
SITE_0001,2023-01-19 11:00:00,peak,0.1653,1,0,0.6212
SITE_0001,2023-01-19 12:00:00,peak,0.1625,1,0,0.6129
SITE_0001,2023-01-19 13:00:00,shoulder,0.1084,1,0,0.5284
SITE_0001,2023-01-19 14:00:00,shoulder,0.111,1,0,0.5523
SITE_0001,2023-01-19 15:00:00,shoulder,0.1109,1,0,0.561
SITE_0001,2023-01-19 16:00:00,shoulder,0.1107,1,0,0.5853
SITE_0001,2023-01-19 17:00:00,peak,0.1621,1,0,0.5879
SITE_0001,2023-01-19 18:00:00,peak,0.1673,1,0,0.5587
SITE_0001,2023-01-19 19:00:00,peak,0.1619,1,0,0.5766
SITE_0001,2023-01-19 20:00:00,peak,0.1682,1,0,0.5668
SITE_0001,2023-01-19 21:00:00,peak,0.1626,1,0,0.6454
SITE_0001,2023-01-19 22:00:00,shoulder,0.1098,0,0,0.6181
SITE_0001,2023-01-19 23:00:00,off_peak,0.0611,0,0,0.5956
SITE_0001,2023-01-20 00:00:00,off_peak,0.0596,0,0,0.6174
SITE_0001,2023-01-20 01:00:00,off_peak,0.0599,0,0,0.5482
SITE_0001,2023-01-20 02:00:00,off_peak,0.0602,0,0,0.5793
SITE_0001,2023-01-20 03:00:00,off_peak,0.0595,0,0,0.5499
SITE_0001,2023-01-20 04:00:00,off_peak,0.0594,0,0,0.5958
SITE_0001,2023-01-20 05:00:00,off_peak,0.0609,0,0,0.578
SITE_0001,2023-01-20 06:00:00,shoulder,0.1079,0,0,0.6203
SITE_0001,2023-01-20 07:00:00,shoulder,0.1112,0,0,0.5845
SITE_0001,2023-01-20 08:00:00,peak,0.1624,1,0,0.5624
SITE_0001,2023-01-20 09:00:00,peak,0.1627,1,0,0.5736
SITE_0001,2023-01-20 10:00:00,peak,0.1651,1,0,0.6167
SITE_0001,2023-01-20 11:00:00,peak,0.1647,1,0,0.5741
SITE_0001,2023-01-20 12:00:00,peak,0.1666,1,0,0.6148
SITE_0001,2023-01-20 13:00:00,shoulder,0.1082,1,0,0.5712
SITE_0001,2023-01-20 14:00:00,shoulder,0.1115,1,0,0.568
SITE_0001,2023-01-20 15:00:00,shoulder,0.1105,1,0,0.5569
SITE_0001,2023-01-20 16:00:00,shoulder,0.1083,1,0,0.6111
SITE_0001,2023-01-20 17:00:00,peak,0.1647,1,0,0.5639
SITE_0001,2023-01-20 18:00:00,peak,0.1639,1,0,0.6092
SITE_0001,2023-01-20 19:00:00,peak,0.1676,1,0,0.6099
SITE_0001,2023-01-20 20:00:00,peak,0.1624,1,0,0.5902
SITE_0001,2023-01-20 21:00:00,peak,0.1648,1,0,0.5702
SITE_0001,2023-01-20 22:00:00,shoulder,0.1102,0,0,0.6063
SITE_0001,2023-01-20 23:00:00,off_peak,0.0605,0,0,0.5636
SITE_0001,2023-01-21 00:00:00,off_peak,0.0595,0,0,0.6005
SITE_0001,2023-01-21 01:00:00,off_peak,0.0593,0,0,0.5874
SITE_0001,2023-01-21 02:00:00,off_peak,0.059,0,0,0.5586
SITE_0001,2023-01-21 03:00:00,off_peak,0.0589,0,0,0.6165
SITE_0001,2023-01-21 04:00:00,off_peak,0.0595,0,0,0.5438
SITE_0001,2023-01-21 05:00:00,off_peak,0.0601,0,0,0.5946
SITE_0001,2023-01-21 06:00:00,shoulder,0.1117,0,0,0.5879
SITE_0001,2023-01-21 07:00:00,shoulder,0.1103,0,0,0.5742
SITE_0001,2023-01-21 08:00:00,peak,0.1682,1,0,0.5541
SITE_0001,2023-01-21 09:00:00,peak,0.1659,1,0,0.5822
SITE_0001,2023-01-21 10:00:00,peak,0.1639,1,0,0.6099
SITE_0001,2023-01-21 11:00:00,peak,0.1642,1,0,0.5912
SITE_0001,2023-01-21 12:00:00,peak,0.1646,1,0,0.5816
SITE_0001,2023-01-21 13:00:00,shoulder,0.1092,1,0,0.5627
SITE_0001,2023-01-21 14:00:00,shoulder,0.1103,1,0,0.6305
SITE_0001,2023-01-21 15:00:00,shoulder,0.1093,1,0,0.601
SITE_0001,2023-01-21 16:00:00,shoulder,0.1104,1,0,0.5388
SITE_0001,2023-01-21 17:00:00,peak,0.1631,1,0,0.5454
SITE_0001,2023-01-21 18:00:00,peak,0.1671,1,0,0.5532
SITE_0001,2023-01-21 19:00:00,peak,0.1673,1,0,0.5835
SITE_0001,2023-01-21 20:00:00,peak,0.1676,1,0,0.5823
SITE_0001,2023-01-21 21:00:00,peak,0.167,1,0,0.6126
SITE_0001,2023-01-21 22:00:00,shoulder,0.1118,0,0,0.5459
SITE_0001,2023-01-21 23:00:00,off_peak,0.0601,0,0,0.623
SITE_0001,2023-01-22 00:00:00,off_peak,0.0604,0,0,0.6043
SITE_0001,2023-01-22 01:00:00,off_peak,0.0593,0,0,0.5722
SITE_0001,2023-01-22 02:00:00,off_peak,0.0599,0,0,0.5646
SITE_0001,2023-01-22 03:00:00,off_peak,0.0598,0,0,0.558
SITE_0001,2023-01-22 04:00:00,off_peak,0.0595,0,0,0.6027
SITE_0001,2023-01-22 05:00:00,off_peak,0.06,0,0,0.5894
SITE_0001,2023-01-22 06:00:00,shoulder,0.1079,0,0,0.5662
SITE_0001,2023-01-22 07:00:00,shoulder,0.1099,0,0,0.5708
SITE_0001,2023-01-22 08:00:00,peak,0.1636,1,0,0.5706
SITE_0001,2023-01-22 09:00:00,peak,0.1672,1,0,0.5905
SITE_0001,2023-01-22 10:00:00,peak,0.1647,1,0,0.5761
SITE_0001,2023-01-22 11:00:00,peak,0.1657,1,0,0.5913
SITE_0001,2023-01-22 12:00:00,peak,0.1682,1,0,0.5859
SITE_0001,2023-01-22 13:00:00,shoulder,0.1085,1,0,0.5622
SITE_0001,2023-01-22 14:00:00,shoulder,0.1102,1,0,0.5724
SITE_0001,2023-01-22 15:00:00,shoulder,0.1099,1,0,0.5468
SITE_0001,2023-01-22 16:00:00,shoulder,0.1097,1,0,0.6038
SITE_0001,2023-01-22 17:00:00,peak,0.1629,1,0,0.5481
SITE_0001,2023-01-22 18:00:00,peak,0.1617,1,0,0.5767
SITE_0001,2023-01-22 19:00:00,peak,0.165,1,0,0.5656
SITE_0001,2023-01-22 20:00:00,peak,0.1677,1,0,0.6441
SITE_0001,2023-01-22 21:00:00,peak,0.1673,1,0,0.5923
SITE_0001,2023-01-22 22:00:00,shoulder,0.1115,0,0,0.5836
SITE_0001,2023-01-22 23:00:00,off_peak,0.0597,0,0,0.5749
SITE_0001,2023-01-23 00:00:00,off_peak,0.0606,0,0,0.5639
SITE_0001,2023-01-23 01:00:00,off_peak,0.06,0,0,0.6143
SITE_0001,2023-01-23 02:00:00,off_peak,0.0595,0,0,0.6115
SITE_0001,2023-01-23 03:00:00,off_peak,0.0604,0,0,0.5931
SITE_0001,2023-01-23 04:00:00,off_peak,0.0601,0,0,0.5506
SITE_0001,2023-01-23 05:00:00,off_peak,0.0611,0,0,0.5884
SITE_0001,2023-01-23 06:00:00,shoulder,0.111,0,0,0.5802
SITE_0001,2023-01-23 07:00:00,shoulder,0.1112,0,0,0.5553
SITE_0001,2023-01-23 08:00:00,peak,0.1683,1,0,0.5521
SITE_0001,2023-01-23 09:00:00,peak,0.1643,1,0,0.602
SITE_0001,2023-01-23 10:00:00,peak,0.1673,1,0,0.5814
SITE_0001,2023-01-23 11:00:00,peak,0.1619,1,0,0.5699
SITE_0001,2023-01-23 12:00:00,peak,0.167,1,0,0.6088
SITE_0001,2023-01-23 13:00:00,shoulder,0.1112,1,0,0.6023
SITE_0001,2023-01-23 14:00:00,shoulder,0.1086,1,0,0.6139
SITE_0001,2023-01-23 15:00:00,shoulder,0.1096,1,0,0.5989
SITE_0001,2023-01-23 16:00:00,shoulder,0.1104,1,0,0.5834
SITE_0001,2023-01-23 17:00:00,peak,0.1675,1,0,0.572
SITE_0001,2023-01-23 18:00:00,peak,0.1647,1,0,0.5912
SITE_0001,2023-01-23 19:00:00,peak,0.1641,1,0,0.5537
SITE_0001,2023-01-23 20:00:00,peak,0.1671,1,0,0.6137
SITE_0001,2023-01-23 21:00:00,peak,0.1654,1,0,0.6078
SITE_0001,2023-01-23 22:00:00,shoulder,0.1086,0,0,0.6008
SITE_0001,2023-01-23 23:00:00,off_peak,0.0595,0,0,0.617
SITE_0001,2023-01-24 00:00:00,off_peak,0.0596,0,0,0.6049
SITE_0001,2023-01-24 01:00:00,off_peak,0.0594,0,0,0.5681
SITE_0001,2023-01-24 02:00:00,off_peak,0.0605,0,0,0.5783
SITE_0001,2023-01-24 03:00:00,off_peak,0.0589,0,0,0.5872
SITE_0001,2023-01-24 04:00:00,off_peak,0.0611,0,0,0.6241
SITE_0001,2023-01-24 05:00:00,off_peak,0.0594,0,0,0.6445
SITE_0001,2023-01-24 06:00:00,shoulder,0.1122,0,0,0.5648
SITE_0001,2023-01-24 07:00:00,shoulder,0.1122,0,0,0.5692
SITE_0001,2023-01-24 08:00:00,peak,0.1667,1,0,0.5751
SITE_0001,2023-01-24 09:00:00,peak,0.1619,1,0,0.5835
SITE_0001,2023-01-24 10:00:00,peak,0.1629,1,0,0.5584
SITE_0001,2023-01-24 11:00:00,peak,0.162,1,0,0.5816
SITE_0001,2023-01-24 12:00:00,peak,0.1624,1,0,0.5731
SITE_0001,2023-01-24 13:00:00,shoulder,0.1101,1,0,0.563
SITE_0001,2023-01-24 14:00:00,shoulder,0.1091,1,0,0.5478
SITE_0001,2023-01-24 15:00:00,shoulder,0.1103,1,0,0.5976
SITE_0001,2023-01-24 16:00:00,shoulder,0.1084,1,0,0.5607
SITE_0001,2023-01-24 17:00:00,peak,0.1673,1,0,0.5788
SITE_0001,2023-01-24 18:00:00,peak,0.1627,1,0,0.6079
SITE_0001,2023-01-24 19:00:00,peak,0.1668,1,0,0.5657
SITE_0001,2023-01-24 20:00:00,peak,0.1643,1,0,0.5793
SITE_0001,2023-01-24 21:00:00,peak,0.1643,1,0,0.6074
SITE_0001,2023-01-24 22:00:00,shoulder,0.1101,0,0,0.576
SITE_0001,2023-01-24 23:00:00,off_peak,0.0606,0,0,0.5413
SITE_0001,2023-01-25 00:00:00,off_peak,0.0597,0,0,0.5668
SITE_0001,2023-01-25 01:00:00,off_peak,0.0594,0,0,0.565
SITE_0001,2023-01-25 02:00:00,off_peak,0.0605,0,0,0.6502
SITE_0001,2023-01-25 03:00:00,off_peak,0.0601,0,0,0.5555
SITE_0001,2023-01-25 04:00:00,off_peak,0.0607,0,0,0.5811
SITE_0001,2023-01-25 05:00:00,off_peak,0.0593,0,0,0.5861
SITE_0001,2023-01-25 06:00:00,shoulder,0.1086,0,0,0.6123
SITE_0001,2023-01-25 07:00:00,shoulder,0.1079,0,0,0.6278
SITE_0001,2023-01-25 08:00:00,peak,0.1654,1,0,0.5972
SITE_0001,2023-01-25 09:00:00,peak,0.1668,1,0,0.5984
SITE_0001,2023-01-25 10:00:00,peak,0.1668,1,0,0.6243
SITE_0001,2023-01-25 11:00:00,peak,0.1672,1,0,0.5567
SITE_0001,2023-01-25 12:00:00,peak,0.1678,1,0,0.5311
SITE_0001,2023-01-25 13:00:00,shoulder,0.1097,1,0,0.584
SITE_0001,2023-01-25 14:00:00,shoulder,0.108,1,0,0.6005
SITE_0001,2023-01-25 15:00:00,shoulder,0.1121,1,0,0.6074
SITE_0001,2023-01-25 16:00:00,shoulder,0.1086,1,0,0.562
SITE_0001,2023-01-25 17:00:00,peak,0.1617,1,0,0.6021
SITE_0001,2023-01-25 18:00:00,peak,0.1667,1,0,0.6365
SITE_0001,2023-01-25 19:00:00,peak,0.1656,1,0,0.5833
SITE_0001,2023-01-25 20:00:00,peak,0.168,1,0,0.5941
SITE_0001,2023-01-25 21:00:00,peak,0.1683,1,0,0.6059
SITE_0001,2023-01-25 22:00:00,shoulder,0.1097,0,0,0.5794
SITE_0001,2023-01-25 23:00:00,off_peak,0.0598,0,0,0.6532
SITE_0001,2023-01-26 00:00:00,off_peak,0.0609,0,0,0.5657
SITE_0001,2023-01-26 01:00:00,off_peak,0.0601,0,0,0.6006
SITE_0001,2023-01-26 02:00:00,off_peak,0.0601,0,0,0.5971
SITE_0001,2023-01-26 03:00:00,off_peak,0.0609,0,0,0.5956
SITE_0001,2023-01-26 04:00:00,off_peak,0.0599,0,0,0.6217
SITE_0001,2023-01-26 05:00:00,off_peak,0.059,0,0,0.5267
SITE_0001,2023-01-26 06:00:00,shoulder,0.1087,0,0,0.5647
SITE_0001,2023-01-26 07:00:00,shoulder,0.1088,0,0,0.5618
SITE_0001,2023-01-26 08:00:00,peak,0.1629,1,0,0.5727
SITE_0001,2023-01-26 09:00:00,peak,0.1673,1,0,0.6042
SITE_0001,2023-01-26 10:00:00,peak,0.1673,1,0,0.5888
SITE_0001,2023-01-26 11:00:00,peak,0.1619,1,0,0.5793
SITE_0001,2023-01-26 12:00:00,peak,0.1634,1,0,0.5878
SITE_0001,2023-01-26 13:00:00,shoulder,0.1083,1,0,0.6341
SITE_0001,2023-01-26 14:00:00,shoulder,0.1079,1,0,0.567
SITE_0001,2023-01-26 15:00:00,shoulder,0.1109,1,0,0.5607
SITE_0001,2023-01-26 16:00:00,shoulder,0.1083,1,0,0.5726
SITE_0001,2023-01-26 17:00:00,peak,0.1672,1,0,0.5655
SITE_0001,2023-01-26 18:00:00,peak,0.165,1,0,0.5829
SITE_0001,2023-01-26 19:00:00,peak,0.1636,1,0,0.591
SITE_0001,2023-01-26 20:00:00,peak,0.167,1,0,0.5911
SITE_0001,2023-01-26 21:00:00,peak,0.1665,1,0,0.5926
SITE_0001,2023-01-26 22:00:00,shoulder,0.1095,0,0,0.5747
SITE_0001,2023-01-26 23:00:00,off_peak,0.0597,0,0,0.588
SITE_0001,2023-01-27 00:00:00,off_peak,0.0608,0,0,0.573
SITE_0001,2023-01-27 01:00:00,off_peak,0.0609,0,0,0.5711
SITE_0001,2023-01-27 02:00:00,off_peak,0.0599,0,0,0.6259
SITE_0001,2023-01-27 03:00:00,off_peak,0.0599,0,0,0.551
SITE_0001,2023-01-27 04:00:00,off_peak,0.0591,0,0,0.6206
SITE_0001,2023-01-27 05:00:00,off_peak,0.0603,0,0,0.6262
SITE_0001,2023-01-27 06:00:00,shoulder,0.1117,0,0,0.5339
SITE_0001,2023-01-27 07:00:00,shoulder,0.1084,0,0,0.6136
SITE_0001,2023-01-27 08:00:00,peak,0.1667,1,0,0.5797
SITE_0001,2023-01-27 09:00:00,peak,0.1667,1,0,0.5849
SITE_0001,2023-01-27 10:00:00,peak,0.1659,1,0,0.6302
SITE_0001,2023-01-27 11:00:00,peak,0.164,1,0,0.6161
SITE_0001,2023-01-27 12:00:00,peak,0.1621,1,0,0.5588
SITE_0001,2023-01-27 13:00:00,shoulder,0.1089,1,0,0.5936
SITE_0001,2023-01-27 14:00:00,shoulder,0.1087,1,0,0.5928
SITE_0001,2023-01-27 15:00:00,shoulder,0.157,1,1,0.5993
SITE_0001,2023-01-27 16:00:00,shoulder,0.1093,1,0,0.608
SITE_0001,2023-01-27 17:00:00,peak,0.1664,1,0,0.564
SITE_0001,2023-01-27 18:00:00,peak,0.1666,1,0,0.6006
SITE_0001,2023-01-27 19:00:00,peak,0.1677,1,0,0.589
SITE_0001,2023-01-27 20:00:00,peak,0.1671,1,0,0.5405
SITE_0001,2023-01-27 21:00:00,peak,0.1658,1,0,0.6455
SITE_0001,2023-01-27 22:00:00,shoulder,0.1092,0,0,0.6036
SITE_0001,2023-01-27 23:00:00,off_peak,0.0589,0,0,0.6018
SITE_0001,2023-01-28 00:00:00,off_peak,0.0601,0,0,0.5876
SITE_0001,2023-01-28 01:00:00,off_peak,0.0605,0,0,0.5865
SITE_0001,2023-01-28 02:00:00,off_peak,0.0596,0,0,0.5799
SITE_0001,2023-01-28 03:00:00,off_peak,0.0602,0,0,0.5894
SITE_0001,2023-01-28 04:00:00,off_peak,0.06,0,0,0.5939
SITE_0001,2023-01-28 05:00:00,off_peak,0.059,0,0,0.6323
SITE_0001,2023-01-28 06:00:00,shoulder,0.1081,0,0,0.619
SITE_0001,2023-01-28 07:00:00,shoulder,0.1098,0,0,0.5727
SITE_0001,2023-01-28 08:00:00,peak,0.1643,1,0,0.5879
SITE_0001,2023-01-28 09:00:00,peak,0.1655,1,0,0.607
SITE_0001,2023-01-28 10:00:00,peak,0.162,1,0,0.6253
SITE_0001,2023-01-28 11:00:00,peak,0.1642,1,0,0.5678
SITE_0001,2023-01-28 12:00:00,peak,0.1643,1,0,0.6357
SITE_0001,2023-01-28 13:00:00,shoulder,0.1084,1,0,0.5649
SITE_0001,2023-01-28 14:00:00,shoulder,0.1084,1,0,0.5659
SITE_0001,2023-01-28 15:00:00,shoulder,0.109,1,0,0.609
SITE_0001,2023-01-28 16:00:00,shoulder,0.1082,1,0,0.5653
SITE_0001,2023-01-28 17:00:00,peak,0.1679,1,0,0.6123
SITE_0001,2023-01-28 18:00:00,peak,0.167,1,0,0.5684
SITE_0001,2023-01-28 19:00:00,peak,0.1659,1,0,0.5934
SITE_0001,2023-01-28 20:00:00,peak,0.1637,1,0,0.5359
SITE_0001,2023-01-28 21:00:00,peak,0.1649,1,0,0.5812
SITE_0001,2023-01-28 22:00:00,shoulder,0.1108,0,0,0.584
SITE_0001,2023-01-28 23:00:00,off_peak,0.0589,0,0,0.5782
SITE_0001,2023-01-29 00:00:00,off_peak,0.0605,0,0,0.6016
SITE_0001,2023-01-29 01:00:00,off_peak,0.0588,0,0,0.5776
SITE_0001,2023-01-29 02:00:00,off_peak,0.0597,0,0,0.6162
SITE_0001,2023-01-29 03:00:00,off_peak,0.0612,0,0,0.5924
SITE_0001,2023-01-29 04:00:00,off_peak,0.0602,0,0,0.5956
SITE_0001,2023-01-29 05:00:00,off_peak,0.0608,0,0,0.5854
SITE_0001,2023-01-29 06:00:00,shoulder,0.1093,0,0,0.5704
SITE_0001,2023-01-29 07:00:00,shoulder,0.1093,0,0,0.56
SITE_0001,2023-01-29 08:00:00,peak,0.1621,1,0,0.5761
SITE_0001,2023-01-29 09:00:00,peak,0.166,1,0,0.6028
SITE_0001,2023-01-29 10:00:00,peak,0.1619,1,0,0.5718
SITE_0001,2023-01-29 11:00:00,peak,0.1673,1,0,0.6221
SITE_0001,2023-01-29 12:00:00,peak,0.1664,1,0,0.5528
SITE_0001,2023-01-29 13:00:00,shoulder,0.1097,1,0,0.5748
SITE_0001,2023-01-29 14:00:00,shoulder,0.1114,1,0,0.6109
SITE_0001,2023-01-29 15:00:00,shoulder,0.1108,1,0,0.5361
SITE_0001,2023-01-29 16:00:00,shoulder,0.1091,1,0,0.5903
SITE_0001,2023-01-29 17:00:00,peak,0.1649,1,0,0.639
SITE_0001,2023-01-29 18:00:00,peak,0.1623,1,0,0.5736
SITE_0001,2023-01-29 19:00:00,peak,0.1677,1,0,0.5834
SITE_0001,2023-01-29 20:00:00,peak,0.1666,1,0,0.5976
SITE_0001,2023-01-29 21:00:00,peak,0.1646,1,0,0.5691
SITE_0001,2023-01-29 22:00:00,shoulder,0.109,0,0,0.5562
SITE_0001,2023-01-29 23:00:00,off_peak,0.0604,0,0,0.5706
SITE_0001,2023-01-30 00:00:00,off_peak,0.0592,0,0,0.5814
SITE_0001,2023-01-30 01:00:00,off_peak,0.0612,0,0,0.5477
SITE_0001,2023-01-30 02:00:00,off_peak,0.059,0,0,0.6081
SITE_0001,2023-01-30 03:00:00,off_peak,0.0611,0,0,0.5868
SITE_0001,2023-01-30 04:00:00,off_peak,0.0591,0,0,0.5701
SITE_0001,2023-01-30 05:00:00,off_peak,0.0601,0,0,0.5626
SITE_0001,2023-01-30 06:00:00,shoulder,0.1095,0,0,0.5906
SITE_0001,2023-01-30 07:00:00,shoulder,0.1085,0,0,0.5405
SITE_0001,2023-01-30 08:00:00,peak,0.1624,1,0,0.5725
SITE_0001,2023-01-30 09:00:00,peak,0.1678,1,0,0.5273
SITE_0001,2023-01-30 10:00:00,peak,0.1673,1,0,0.557
SITE_0001,2023-01-30 11:00:00,peak,0.1634,1,0,0.5598
SITE_0001,2023-01-30 12:00:00,peak,0.1671,1,0,0.6115
SITE_0001,2023-01-30 13:00:00,shoulder,0.1096,1,0,0.5744
SITE_0001,2023-01-30 14:00:00,shoulder,0.1103,1,0,0.5624
SITE_0001,2023-01-30 15:00:00,shoulder,0.1102,1,0,0.5833
SITE_0001,2023-01-30 16:00:00,shoulder,0.1111,1,0,0.6449
SITE_0001,2023-01-30 17:00:00,peak,0.1634,1,0,0.6188
SITE_0001,2023-01-30 18:00:00,peak,0.1643,1,0,0.5542
SITE_0001,2023-01-30 19:00:00,peak,0.1629,1,0,0.5423
SITE_0001,2023-01-30 20:00:00,peak,0.1623,1,0,0.5917
SITE_0001,2023-01-30 21:00:00,peak,0.1627,1,0,0.5618
SITE_0001,2023-01-30 22:00:00,shoulder,0.1122,0,0,0.586
SITE_0001,2023-01-30 23:00:00,off_peak,0.0608,0,0,0.6123
SITE_0001,2023-01-31 00:00:00,off_peak,0.0594,0,0,0.5397
SITE_0001,2023-01-31 01:00:00,off_peak,0.0599,0,0,0.5542
SITE_0001,2023-01-31 02:00:00,off_peak,0.059,0,0,0.5995
SITE_0001,2023-01-31 03:00:00,off_peak,0.0596,0,0,0.5569
SITE_0001,2023-01-31 04:00:00,off_peak,0.0611,0,0,0.6176
SITE_0001,2023-01-31 05:00:00,off_peak,0.059,0,0,0.6171
SITE_0001,2023-01-31 06:00:00,shoulder,0.1095,0,0,0.5681
SITE_0001,2023-01-31 07:00:00,shoulder,0.1117,0,0,0.5624
SITE_0001,2023-01-31 08:00:00,peak,0.1634,1,0,0.5892
SITE_0001,2023-01-31 09:00:00,peak,0.1662,1,0,0.6059
SITE_0001,2023-01-31 10:00:00,peak,0.166,1,0,0.5695
SITE_0001,2023-01-31 11:00:00,peak,0.1621,1,0,0.5702
