control_event_id,building_id,timestamp_start,timestamp_end,control_type,control_magnitude,trigger_type
CE_3FA644E6DD7C,BLDG_D673B0E04EF3,2023-12-19 11:00:00,2023-12-19 12:55:24.653221,lighting_dimming,0.294,weather_condition
CE_DEB4473BE9F5,BLDG_D673B0E04EF3,2023-03-16 11:00:00,2023-03-16 13:50:41.960142,hvac_reset,0.196,manual_override
CE_49DCBDCA86CC,BLDG_D673B0E04EF3,2023-02-22 11:00:00,2023-02-22 12:31:34.761347,lighting_dimming,0.108,system_fault
CE_B1607D73B73B,BLDG_D673B0E04EF3,2023-03-11 10:00:00,2023-03-11 12:06:08.945668,hvac_reset,0.375,manual_override
CE_A9C8B10EAA3A,BLDG_D673B0E04EF3,2023-07-22 21:00:00,2023-07-22 22:07:44.125142,lighting_dimming,0.368,system_fault
CE_3D7B30CEA105,BLDG_D673B0E04EF3,2023-04-22 11:00:00,2023-04-22 12:55:11.245928,lighting_dimming,0.206,manual_override
CE_843039945C35,BLDG_D673B0E04EF3,2023-05-23 09:00:00,2023-05-23 09:33:25.463286,setpoint_adjustment,0.178,manual_override
CE_2ABDDA1FE8DD,BLDG_D673B0E04EF3,2023-09-20 10:00:00,2023-09-20 12:48:08.465207,load_shedding,0.071,tariff_response
CE_8DE4F9CCA13B,BLDG_D673B0E04EF3,2023-07-24 19:00:00,2023-07-24 21:56:27.451329,setpoint_adjustment,0.099,manual_override
CE_37DC30122800,BLDG_D673B0E04EF3,2023-09-07 19:00:00,2023-09-07 20:38:16.227187,load_shedding,0.064,weather_condition
CE_8837B8BCE95F,BLDG_D673B0E04EF3,2023-03-19 11:00:00,2023-03-19 13:31:22.965342,lighting_dimming,0.356,manual_override
CE_9A29823B6FEE,BLDG_D673B0E04EF3,2023-03-27 19:00:00,2023-03-27 19:31:45.106432,hvac_reset,0.228,system_fault
CE_CDF2DE0FD8CC,BLDG_D673B0E04EF3,2023-04-19 09:00:00,2023-04-19 10:45:21.321413,load_shedding,0.235,tariff_response
CE_65B4C35C73FC,BLDG_D673B0E04EF3,2023-08-02 19:00:00,2023-08-02 22:06:14.851200,load_shedding,0.103,weather_condition
CE_2F25694A2752,BLDG_D673B0E04EF3,2023-03-23 18:00:00,2023-03-23 21:40:18.391086,load_shedding,0.26,tariff_response
CE_948D39CB5C8E,BLDG_D673B0E04EF3,2023-05-04 19:00:00,2023-05-04 21:43:24.542464,hvac_reset,0.377,weather_condition
CE_7973A4E856FB,BLDG_D673B0E04EF3,2023-11-19 10:00:00,2023-11-19 10:44:13.062962,load_shedding,0.106,manual_override
CE_2533DDA0ED7D,BLDG_D673B0E04EF3,2023-04-20 20:00:00,2023-04-20 22:40:03.024809,load_shedding,0.11,tariff_response
CE_AB201EF5510C,BLDG_D673B0E04EF3,2023-09-11 09:00:00,2023-09-11 12:28:44.141906,hvac_reset,0.207,tariff_response
CE_7329B3C3B221,BLDG_D673B0E04EF3,2023-03-08 20:00:00,2023-03-08 22:10:44.546068,lighting_dimming,0.31,system_fault
CE_51C238514841,BLDG_D673B0E04EF3,2023-03-02 09:00:00,2023-03-02 11:10:27.748934,lighting_dimming,0.264,system_fault
CE_1F503D16CA24,BLDG_D673B0E04EF3,2023-08-25 18:00:00,2023-08-25 20:48:11.772644,hvac_reset,0.088,weather_condition
CE_CF886211809D,BLDG_944E3E47B816,2023-05-19 21:00:00,2023-05-19 22:23:03.712586,hvac_reset,0.164,manual_override
CE_BB675F0ED3AF,BLDG_944E3E47B816,2023-01-04 19:00:00,2023-01-04 19:52:10.268790,setpoint_adjustment,0.218,tariff_response
CE_DC7E6A5F2DD7,BLDG_944E3E47B816,2023-12-31 10:00:00,2023-12-31 13:11:14.533004,lighting_dimming,0.117,manual_override
CE_5BD8C58F474A,BLDG_944E3E47B816,2023-02-03 18:00:00,2023-02-03 18:40:47.715046,setpoint_adjustment,0.14,weather_condition
CE_E52112145E9A,BLDG_944E3E47B816,2023-12-27 11:00:00,2023-12-27 12:26:38.898943,lighting_dimming,0.286,tariff_response
CE_C5CBF8CF50D7,BLDG_944E3E47B816,2023-02-16 19:00:00,2023-02-16 20:01:59.801293,load_shedding,0.062,tariff_response
CE_E19C37056181,BLDG_944E3E47B816,2023-02-05 10:00:00,2023-02-05 12:14:19.685042,load_shedding,0.229,system_fault
CE_EB9A58053E6D,BLDG_944E3E47B816,2023-09-02 20:00:00,2023-09-02 20:51:41.047288,lighting_dimming,0.384,manual_override
CE_60B5B92D3404,BLDG_944E3E47B816,2023-10-01 20:00:00,2023-10-01 22:50:29.720373,lighting_dimming,0.104,tariff_response
CE_2F06A2561855,BLDG_944E3E47B816,2023-06-11 20:00:00,2023-06-11 21:10:51.139856,load_shedding,0.14,manual_override
CE_C6B7EE82FD03,BLDG_944E3E47B816,2023-07-03 21:00:00,2023-07-03 21:35:53.335450,load_shedding,0.317,tariff_response
CE_45F5604E72A5,BLDG_944E3E47B816,2023-08-05 19:00:00,2023-08-05 19:41:24.133909,setpoint_adjustment,0.105,weather_condition
CE_1DF24E7900C8,BLDG_944E3E47B816,2023-06-11 18:00:00,2023-06-11 18:46:35.925254,hvac_reset,0.395,system_fault
CE_813B9FDA9657,BLDG_944E3E47B816,2023-01-28 20:00:00,2023-01-28 21:15:25.942710,setpoint_adjustment,0.334,system_fault
CE_AAC449848411,BLDG_944E3E47B816,2023-03-12 11:00:00,2023-03-12 13:58:32.887154,load_shedding,0.351,tariff_response
CE_96368105B541,BLDG_944E3E47B816,2023-06-04 09:00:00,2023-06-04 10:48:03.325479,hvac_reset,0.213,tariff_response
CE_14FF65A9D9B4,BLDG_944E3E47B816,2023-04-25 10:00:00,2023-04-25 13:48:57.244248,setpoint_adjustment,0.342,system_fault
CE_DB4F4C3C8500,BLDG_944E3E47B816,2023-01-21 18:00:00,2023-01-21 18:45:58.451786,load_shedding,0.343,system_fault
CE_CD7A8CE0A45C,BLDG_944E3E47B816,2023-06-22 09:00:00,2023-06-22 09:54:41.596533,lighting_dimming,0.347,weather_condition
CE_EC1895CE23D4,BLDG_944E3E47B816,2023-07-03 19:00:00,2023-07-03 19:51:56.494859,setpoint_adjustment,0.217,tariff_response
CE_26DCB85CFFF1,BLDG_944E3E47B816,2023-02-03 11:00:00,2023-02-03 13:07:57.588272,load_shedding,0.13,tariff_response
CE_50FF165A67FF,BLDG_944E3E47B816,2023-10-23 21:00:00,2023-10-23 21:57:16.666453,lighting_dimming,0.187,manual_override
CE_214A2910FB6D,BLDG_944E3E47B816,2023-12-27 10:00:00,2023-12-27 12:30:37.518415,setpoint_adjustment,0.292,weather_condition
CE_99EF2BF4DC17,BLDG_944E3E47B816,2023-08-25 19:00:00,2023-08-25 22:38:29.573525,load_shedding,0.083,manual_override
CE_A5227754EB25,BLDG_944E3E47B816,2023-08-02 20:00:00,2023-08-02 23:12:15.149105,hvac_reset,0.37,tariff_response
CE_74F87D81604F,BLDG_944E3E47B816,2023-06-05 09:00:00,2023-06-05 12:53:45.240755,lighting_dimming,0.093,system_fault
CE_38B019A58E38,BLDG_3EB04419BAFC,2023-07-19 21:00:00,2023-07-19 22:32:36.817042,load_shedding,0.214,weather_condition
CE_0E3710477705,BLDG_3EB04419BAFC,2023-01-29 21:00:00,2023-01-29 22:59:23.153403,lighting_dimming,0.362,weather_condition
CE_F07D26C75275,BLDG_3EB04419BAFC,2023-01-28 10:00:00,2023-01-28 11:22:22.765650,hvac_reset,0.306,manual_override
CE_923FC9D3F2D2,BLDG_3EB04419BAFC,2023-03-22 21:00:00,2023-03-22 21:46:19.743629,load_shedding,0.312,system_fault
CE_796E17BB6416,BLDG_3EB04419BAFC,2023-07-26 21:00:00,2023-07-26 23:16:09.724495,load_shedding,0.261,tariff_response
CE_B4678277E034,BLDG_3EB04419BAFC,2023-04-08 11:00:00,2023-04-08 14:18:06.536380,hvac_reset,0.359,tariff_response
CE_68711EA957BA,BLDG_3EB04419BAFC,2023-11-29 19:00:00,2023-11-29 19:34:39.526482,hvac_reset,0.315,manual_override
CE_AC6CD58D527A,BLDG_3EB04419BAFC,2023-07-01 11:00:00,2023-07-01 13:12:16.715324,setpoint_adjustment,0.337,manual_override
CE_597634ACF92C,BLDG_3EB04419BAFC,2023-12-28 20:00:00,2023-12-28 21:13:18.227130,load_shedding,0.087,weather_condition
CE_EAE9D83D2AED,BLDG_3EB04419BAFC,2023-11-29 09:00:00,2023-11-29 12:48:10.507984,hvac_reset,0.172,system_fault
CE_CFBACA457C79,BLDG_3EB04419BAFC,2023-12-11 11:00:00,2023-12-11 12:42:04.409657,lighting_dimming,0.228,system_fault
CE_61A741000916,BLDG_3EB04419BAFC,2023-07-14 19:00:00,2023-07-14 20:54:58.830015,setpoint_adjustment,0.193,system_fault
CE_0682563074B5,BLDG_3EB04419BAFC,2023-05-06 20:00:00,2023-05-06 22:56:49.738554,load_shedding,0.12,system_fault
CE_45ED29694048,BLDG_3EB04419BAFC,2023-02-10 10:00:00,2023-02-10 13:30:31.202917,lighting_dimming,0.084,weather_condition
CE_219E817B9C99,BLDG_40239C1D5245,2023-10-06 11:00:00,2023-10-06 14:38:12.529738,setpoint_adjustment,0.125,tariff_response
CE_48C3E293E6F8,BLDG_40239C1D5245,2023-09-10 18:00:00,2023-09-10 19:12:09.460602,hvac_reset,0.26,weather_condition
CE_5A7D5506E441,BLDG_40239C1D5245,2023-08-16 20:00:00,2023-08-16 21:21:53.372367,setpoint_adjustment,0.194,tariff_response
CE_AA780A30412C,BLDG_40239C1D5245,2023-05-08 10:00:00,2023-05-08 13:12:39.030874,hvac_reset,0.077,tariff_response
CE_EBA530599DF6,BLDG_40239C1D5245,2023-04-13 18:00:00,2023-04-13 19:15:22.136787,lighting_dimming,0.177,tariff_response
CE_111532CE3148,BLDG_40239C1D5245,2023-12-01 09:00:00,2023-12-01 10:31:42.599529,lighting_dimming,0.137,system_fault
CE_4749D0A7D342,BLDG_40239C1D5245,2023-06-25 21:00:00,2023-06-25 21:38:18.402896,hvac_reset,0.225,system_fault
CE_0B7F3CFE8AE2,BLDG_40239C1D5245,2023-10-18 11:00:00,2023-10-18 13:23:22.611266,lighting_dimming,0.122,system_fault
CE_38C865CC9D6F,BLDG_40239C1D5245,2023-02-14 10:00:00,2023-02-14 13:57:08.036743,hvac_reset,0.081,weather_condition
CE_0C3A98BD7886,BLDG_40239C1D5245,2023-02-14 20:00:00,2023-02-14 21:46:37.908236,load_shedding,0.261,weather_condition
CE_26BBE469C15C,BLDG_40239C1D5245,2023-03-17 10:00:00,2023-03-17 12:04:45.035746,load_shedding,0.253,system_fault
CE_CC2200B4F607,BLDG_40239C1D5245,2023-10-01 09:00:00,2023-10-01 11:50:04.068746,lighting_dimming,0.216,manual_override
CE_F2772923A227,BLDG_40239C1D5245,2023-09-03 19:00:00,2023-09-03 22:36:18.012442,load_shedding,0.38,weather_condition
CE_254E9D23E551,BLDG_40239C1D5245,2023-05-21 19:00:00,2023-05-21 22:26:11.508614,load_shedding,0.227,weather_condition
CE_B64B3D3B4DAE,BLDG_40239C1D5245,2023-06-29 20:00:00,2023-06-29 21:37:58.498655,hvac_reset,0.152,tariff_response
CE_042F16F1E5B5,BLDG_40239C1D5245,2023-11-08 20:00:00,2023-11-08 21:27:13.603839,lighting_dimming,0.28,system_fault
CE_030483A225B9,BLDG_40239C1D5245,2023-08-07 20:00:00,2023-08-07 22:44:50.587945,lighting_dimming,0.38,tariff_response
CE_45BA09953AA0,BLDG_40239C1D5245,2023-12-31 20:00:00,2023-12-31 21:26:45.590868,lighting_dimming,0.211,weather_condition
CE_EF68AD5A3126,BLDG_40239C1D5245,2023-04-09 10:00:00,2023-04-09 12:29:35.645404,setpoint_adjustment,0.068,system_fault
CE_794F89010503,BLDG_40239C1D5245,2023-03-08 10:00:00,2023-03-08 12:23:10.285298,hvac_reset,0.148,system_fault
CE_5488538B132C,BLDG_40239C1D5245,2023-08-02 18:00:00,2023-08-02 21:12:16.383463,setpoint_adjustment,0.254,system_fault
CE_618959F7519F,BLDG_40239C1D5245,2023-01-29 21:00:00,2023-01-29 22:12:02.917423,load_shedding,0.385,tariff_response
CE_3617FEFE2660,BLDG_40239C1D5245,2023-11-28 18:00:00,2023-11-28 20:21:07.587894,setpoint_adjustment,0.246,manual_override
CE_4A24009135F5,BLDG_2DCDC361AD13,2023-03-17 10:00:00,2023-03-17 11:45:49.298467,lighting_dimming,0.146,tariff_response
CE_7B297569DB47,BLDG_2DCDC361AD13,2023-01-16 09:00:00,2023-01-16 12:04:14.984549,hvac_reset,0.207,manual_override
CE_A95A7E84DFAD,BLDG_2DCDC361AD13,2023-07-17 20:00:00,2023-07-17 22:00:05.912050,load_shedding,0.386,system_fault
CE_EAFA45788E76,BLDG_2DCDC361AD13,2023-01-09 11:00:00,2023-01-09 13:53:16.186197,setpoint_adjustment,0.055,tariff_response
CE_7561B7A1F75E,BLDG_2DCDC361AD13,2023-11-06 11:00:00,2023-11-06 12:18:01.225095,lighting_dimming,0.265,weather_condition
CE_37CC80053487,BLDG_2DCDC361AD13,2023-09-27 10:00:00,2023-09-27 12:51:19.285863,load_shedding,0.063,weather_condition
CE_A1C9F43255C0,BLDG_2DCDC361AD13,2023-11-18 11:00:00,2023-11-18 13:58:34.429299,lighting_dimming,0.207,system_fault
CE_1562318019DA,BLDG_2DCDC361AD13,2023-12-11 19:00:00,2023-12-11 20:06:59.363323,load_shedding,0.258,manual_override
CE_3C8430E78297,BLDG_2DCDC361AD13,2023-01-27 11:00:00,2023-01-27 13:07:29.289686,hvac_reset,0.29,system_fault
CE_F50E7537A344,BLDG_2DCDC361AD13,2023-06-06 11:00:00,2023-06-06 13:33:54.492318,setpoint_adjustment,0.35,system_fault
CE_76461A55D913,BLDG_2DCDC361AD13,2023-09-09 19:00:00,2023-09-09 20:22:52.107715,setpoint_adjustment,0.396,manual_override
CE_89664C3C2CFE,BLDG_2DCDC361AD13,2023-09-14 21:00:00,2023-09-14 23:33:23.615426,load_shedding,0.277,tariff_response
CE_EB6333A66655,BLDG_2DCDC361AD13,2023-11-09 18:00:00,2023-11-09 20:41:23.427803,hvac_reset,0.359,tariff_response
CE_387DFC82CDBE,BLDG_2DCDC361AD13,2023-11-15 20:00:00,2023-11-15 20:50:49.461980,hvac_reset,0.255,weather_condition
CE_29B694E02F87,BLDG_2DCDC361AD13,2023-02-17 21:00:00,2023-02-18 00:38:12.593640,hvac_reset,0.058,weather_condition
CE_2E39A32C009C,BLDG_2DCDC361AD13,2023-02-10 19:00:00,2023-02-10 20:45:27.092570,setpoint_adjustment,0.336,weather_condition
CE_137A3C82F933,BLDG_2DCDC361AD13,2023-07-28 19:00:00,2023-07-28 20:14:10.142728,setpoint_adjustment,0.398,manual_override
CE_2E7899AF89DB,BLDG_2DCDC361AD13,2023-11-11 09:00:00,2023-11-11 10:55:11.439985,lighting_dimming,0.266,weather_condition
CE_47D4CB84CB54,BLDG_2DCDC361AD13,2023-11-17 09:00:00,2023-11-17 10:41:47.284982,hvac_reset,0.396,tariff_response
CE_62A32796206E,BLDG_2DCDC361AD13,2023-07-17 18:00:00,2023-07-17 21:15:41.079888,lighting_dimming,0.055,manual_override
CE_42D66F2FC68B,BLDG_2DCDC361AD13,2023-01-02 09:00:00,2023-01-02 10:34:45.499539,hvac_reset,0.213,system_fault
CE_23F78ABCE3A5,BLDG_2DCDC361AD13,2023-08-24 11:00:00,2023-08-24 12:10:28.491707,setpoint_adjustment,0.185,manual_override
CE_9D56B5091DE1,BLDG_2DCDC361AD13,2023-02-26 18:00:00,2023-02-26 21:06:22.256535,load_shedding,0.267,system_fault
CE_DCB575A9DC28,BLDG_2DCDC361AD13,2023-06-27 10:00:00,2023-06-27 13:17:17.960021,load_shedding,0.262,tariff_response
CE_8A15B04ED54C,BLDG_2DCDC361AD13,2023-04-23 11:00:00,2023-04-23 13:10:15.310052,hvac_reset,0.309,weather_condition
CE_4107AD55ADA3,BLDG_2DCDC361AD13,2023-06-27 19:00:00,2023-06-27 21:54:32.009309,lighting_dimming,0.215,manual_override
CE_507F5D2CCFE7,BLDG_2DCDC361AD13,2023-02-15 20:00:00,2023-02-15 20:53:32.013200,load_shedding,0.197,tariff_response
CE_77D3FE886133,BLDG_66551E670BAD,2023-08-17 11:00:00,2023-08-17 13:07:39.204097,load_shedding,0.237,tariff_response
CE_627C2ED29592,BLDG_66551E670BAD,2023-08-31 10:00:00,2023-08-31 12:06:48.765796,setpoint_adjustment,0.164,manual_override
CE_5C42080ABC3C,BLDG_66551E670BAD,2023-01-14 21:00:00,2023-01-14 21:55:20.920193,hvac_reset,0.362,tariff_response
CE_E315ACC8B9F8,BLDG_66551E670BAD,2023-09-28 10:00:00,2023-09-28 10:45:57.065534,lighting_dimming,0.182,tariff_response
CE_7836CC085E77,BLDG_66551E670BAD,2023-04-18 10:00:00,2023-04-18 11:17:32.878363,lighting_dimming,0.145,weather_condition
CE_24CEF8853258,BLDG_66551E670BAD,2023-07-19 18:00:00,2023-07-19 19:02:28.301098,load_shedding,0.258,system_fault
CE_712C488B895E,BLDG_66551E670BAD,2023-04-03 19:00:00,2023-04-03 22:32:43.987363,lighting_dimming,0.32,manual_override
CE_CF40DB59938A,BLDG_66551E670BAD,2023-02-11 19:00:00,2023-02-11 21:26:47.533785,load_shedding,0.302,system_fault
CE_BCB55D6B1D88,BLDG_66551E670BAD,2023-09-28 19:00:00,2023-09-28 22:50:15.256141,lighting_dimming,0.257,weather_condition
CE_E1A7C1B00E25,BLDG_66551E670BAD,2023-08-25 21:00:00,2023-08-25 21:39:03.313712,setpoint_adjustment,0.179,system_fault
CE_B10AD9E81BEA,BLDG_66551E670BAD,2023-06-13 10:00:00,2023-06-13 12:37:36.005943,lighting_dimming,0.233,system_fault
CE_53539D6C47F7,BLDG_66551E670BAD,2023-03-31 11:00:00,2023-03-31 12:02:01.955599,hvac_reset,0.291,system_fault
CE_9636F6C065ED,BLDG_66551E670BAD,2023-05-07 21:00:00,2023-05-07 22:14:43.688107,hvac_reset,0.086,weather_condition
CE_52D2A6325635,BLDG_66551E670BAD,2023-08-18 09:00:00,2023-08-18 12:58:49.335809,lighting_dimming,0.39,manual_override
CE_E9B68581B252,BLDG_66551E670BAD,2023-01-23 19:00:00,2023-01-23 21:46:52.053200,hvac_reset,0.396,weather_condition
CE_4843916018B9,BLDG_66551E670BAD,2023-01-06 21:00:00,2023-01-07 00:10:45.947377,lighting_dimming,0.198,tariff_response
CE_B60094BBD5FA,BLDG_66551E670BAD,2023-10-02 18:00:00,2023-10-02 20:08:34.588501,setpoint_adjustment,0.17,manual_override
CE_D00DA5DFA480,BLDG_1E28F06AAB80,2023-12-20 21:00:00,2023-12-20 21:48:51.572461,setpoint_adjustment,0.26,system_fault
CE_C13668854383,BLDG_1E28F06AAB80,2023-09-18 11:00:00,2023-09-18 14:08:41.974058,hvac_reset,0.344,weather_condition
CE_5A73C3E7397C,BLDG_1E28F06AAB80,2023-08-08 09:00:00,2023-08-08 11:01:37.602868,lighting_dimming,0.086,manual_override
CE_02F3F8D127BB,BLDG_1E28F06AAB80,2023-11-27 10:00:00,2023-11-27 11:30:19.023876,lighting_dimming,0.085,system_fault
CE_C841BEF257F7,BLDG_1E28F06AAB80,2023-03-07 18:00:00,2023-03-07 18:39:29.462076,hvac_reset,0.179,manual_override
CE_771E4640BE62,BLDG_1E28F06AAB80,2023-08-19 09:00:00,2023-08-19 10:44:47.082516,setpoint_adjustment,0.315,weather_condition
CE_2E12F54A90DB,BLDG_1E28F06AAB80,2023-01-18 10:00:00,2023-01-18 12:08:50.102377,load_shedding,0.207,system_fault
CE_73688CA86FD4,BLDG_1E28F06AAB80,2023-03-06 09:00:00,2023-03-06 10:02:55.834183,setpoint_adjustment,0.292,system_fault
CE_1E9B7434C829,BLDG_1E28F06AAB80,2023-05-09 18:00:00,2023-05-09 18:41:08.097423,load_shedding,0.319,weather_condition
CE_2B2B59672CCA,BLDG_1E28F06AAB80,2023-10-20 21:00:00,2023-10-20 23:32:16.176162,load_shedding,0.325,manual_override
CE_DE40E4B32070,BLDG_1E28F06AAB80,2023-06-01 20:00:00,2023-06-01 22:19:40.275440,hvac_reset,0.167,system_fault
CE_1ADADEB3C7FD,BLDG_1E28F06AAB80,2023-01-16 20:00:00,2023-01-16 21:21:35.166687,load_shedding,0.104,system_fault
CE_9214DE384AE2,BLDG_1E28F06AAB80,2023-02-06 21:00:00,2023-02-06 23:35:36.047700,setpoint_adjustment,0.305,weather_condition
CE_97E2CAF4F888,BLDG_1E28F06AAB80,2023-05-09 09:00:00,2023-05-09 12:00:32.479274,load_shedding,0.159,weather_condition
CE_287ACFCC6AF9,BLDG_1E28F06AAB80,2023-05-08 18:00:00,2023-05-08 19:18:23.299321,hvac_reset,0.174,manual_override
CE_5FBB16D21FC4,BLDG_1E28F06AAB80,2023-12-10 10:00:00,2023-12-10 12:22:34.143777,hvac_reset,0.077,weather_condition
CE_595D5F4BB60A,BLDG_1E28F06AAB80,2023-07-15 20:00:00,2023-07-15 21:29:27.069399,lighting_dimming,0.123,weather_condition
CE_CFDA0DC5DA73,BLDG_1E28F06AAB80,2023-07-24 19:00:00,2023-07-24 20:46:51.888669,hvac_reset,0.079,weather_condition
CE_69084648EFFA,BLDG_1E28F06AAB80,2023-05-29 21:00:00,2023-05-29 23:42:52.810609,load_shedding,0.119,tariff_response
CE_952464B89B2E,BLDG_1E28F06AAB80,2023-10-31 21:00:00,2023-11-01 00:23:23.570406,setpoint_adjustment,0.37,tariff_response
CE_2E2B038C26EB,BLDG_1E28F06AAB80,2023-07-28 09:00:00,2023-07-28 10:44:28.655068,setpoint_adjustment,0.085,manual_override
CE_48C26028287B,BLDG_1E28F06AAB80,2023-11-15 19:00:00,2023-11-15 22:59:26.776753,lighting_dimming,0.264,system_fault
CE_2D48A76C34EF,BLDG_1E28F06AAB80,2023-10-15 10:00:00,2023-10-15 12:34:09.343304,setpoint_adjustment,0.359,tariff_response
CE_A4905BF0ACB8,BLDG_1E28F06AAB80,2023-08-20 11:00:00,2023-08-20 14:44:52.242638,hvac_reset,0.359,manual_override
CE_16115E144BDE,BLDG_C48962C98964,2023-08-17 21:00:00,2023-08-17 23:50:48.026685,hvac_reset,0.376,tariff_response
CE_482A3E767390,BLDG_C48962C98964,2023-06-21 20:00:00,2023-06-21 23:53:26.588305,lighting_dimming,0.332,tariff_response
CE_6648B524BAD2,BLDG_C48962C98964,2023-01-11 19:00:00,2023-01-11 22:17:21.843890,setpoint_adjustment,0.36,tariff_response
CE_31C0A114682E,BLDG_C48962C98964,2023-08-18 11:00:00,2023-08-18 13:20:02.372042,load_shedding,0.104,weather_condition
CE_94081A6BB3EF,BLDG_C48962C98964,2023-09-22 11:00:00,2023-09-22 12:30:09.001169,hvac_reset,0.077,manual_override
CE_B30D889DB7E2,BLDG_C48962C98964,2023-05-31 09:00:00,2023-05-31 09:47:43.784936,hvac_reset,0.199,tariff_response
CE_6C5DB1BA1113,BLDG_C48962C98964,2023-12-29 20:00:00,2023-12-29 23:53:48.872693,lighting_dimming,0.318,system_fault
CE_0DE5750DFC70,BLDG_78650260FAE1,2023-07-28 19:00:00,2023-07-28 22:08:04.465251,hvac_reset,0.21,weather_condition
CE_7E45E642B4E2,BLDG_78650260FAE1,2023-04-08 20:00:00,2023-04-08 22:16:23.881277,setpoint_adjustment,0.051,manual_override
CE_086C5CB7DF80,BLDG_78650260FAE1,2023-09-28 10:00:00,2023-09-28 13:19:21.768057,setpoint_adjustment,0.183,manual_override
CE_02670DCD9164,BLDG_78650260FAE1,2023-07-12 19:00:00,2023-07-12 22:15:53.204660,load_shedding,0.28,system_fault
CE_A391C064934C,BLDG_78650260FAE1,2023-12-30 10:00:00,2023-12-30 10:56:30.657599,hvac_reset,0.078,system_fault
CE_B106B6C26A47,BLDG_78650260FAE1,2023-05-11 18:00:00,2023-05-11 21:45:58.553978,setpoint_adjustment,0.335,tariff_response
CE_4A5699449C24,BLDG_78650260FAE1,2023-01-20 19:00:00,2023-01-20 20:12:33.766510,hvac_reset,0.117,system_fault
CE_7A8B8F1589EC,BLDG_78650260FAE1,2023-09-13 18:00:00,2023-09-13 18:33:26.742147,lighting_dimming,0.261,weather_condition
CE_8EDB2F0F88DF,BLDG_78650260FAE1,2023-01-28 09:00:00,2023-01-28 10:38:08.889962,hvac_reset,0.176,weather_condition
CE_C64435F3D4C5,BLDG_78650260FAE1,2023-09-10 09:00:00,2023-09-10 11:52:48.661500,lighting_dimming,0.398,weather_condition
CE_76D765BED8C4,BLDG_78650260FAE1,2023-07-15 20:00:00,2023-07-15 21:21:03.345340,lighting_dimming,0.338,weather_condition
CE_D0A0DA98C0B5,BLDG_78650260FAE1,2023-01-19 10:00:00,2023-01-19 13:02:24.546496,load_shedding,0.123,system_fault
CE_129547A959BF,BLDG_78650260FAE1,2023-08-29 09:00:00,2023-08-29 10:53:21.176740,load_shedding,0.186,weather_condition
CE_DA03AB0EBE2B,BLDG_78650260FAE1,2023-10-01 21:00:00,2023-10-01 23:49:44.446206,load_shedding,0.221,system_fault
CE_190FA214F370,BLDG_78650260FAE1,2023-06-19 11:00:00,2023-06-19 13:32:14.366594,hvac_reset,0.202,tariff_response
CE_F8535ACB5D12,BLDG_891911977426,2023-03-27 09:00:00,2023-03-27 12:00:48.857711,hvac_reset,0.061,manual_override
CE_4D4485A6B880,BLDG_891911977426,2023-07-24 20:00:00,2023-07-24 22:35:16.772782,setpoint_adjustment,0.243,tariff_response
CE_9408D2DAF0D3,BLDG_891911977426,2023-09-20 21:00:00,2023-09-20 22:41:56.468575,hvac_reset,0.266,system_fault
CE_88F855E572A8,BLDG_891911977426,2023-11-07 19:00:00,2023-11-07 19:56:41.002590,lighting_dimming,0.277,tariff_response
CE_D7F891E29821,BLDG_891911977426,2023-10-06 10:00:00,2023-10-06 12:38:39.729990,load_shedding,0.217,manual_override
CE_6D3CB52A09E8,BLDG_891911977426,2023-04-20 11:00:00,2023-04-20 12:29:04.988827,setpoint_adjustment,0.106,manual_override
CE_9DF0E30EA4BC,BLDG_891911977426,2023-06-22 19:00:00,2023-06-22 21:29:38.060076,lighting_dimming,0.196,system_fault
